Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
164,70,242,[7, 6, 6, 5, 1, 4, 2, 6, 0, 1, 6, 0],9.7,2.53,5.33,
166,71,245,[7, 6, 6, 5, 1, 4, 2, 6, 0, 1, 6, 0],9.52,2.45,5.33,
171,71,245,[7, 6, 6, 5, 1, 4, 2, 6, 0, 1, 6, 0],9.33,2.43,5.33,
170,70,244,[7, 6, 6, 5, 1, 4, 2, 6, 0, 1, 6, 0],9.45,2.45,5.33,
173,70,244,[7, 6, 6, 5, 1, 4, 2, 6, 0, 1, 6, 0],9.24,2.4,5.33,
184,72,234,[3, 2, 7, 6, 5, 6, 7, 2, 6, 3, 1, 3],8.59,2.35,5.33,
181,72,228,[3, 2, 7, 6, 5, 6, 7, 2, 6, 3, 1, 3],8.64,2.32,5.33,
189,72,229,[3, 2, 7, 6, 5, 6, 7, 2, 6, 3, 1, 3],8.28,2.32,5.33,
183,70,237,[3, 2, 7, 6, 5, 6, 7, 2, 6, 3, 1, 3],8.6,2.25,5.33,
189,68,226,[3, 2, 7, 6, 5, 6, 7, 2, 6, 3, 1, 3],8.35,2.25,5.33,
183,67,232,[3, 5, 5, 3, 3, 2, 7, 5, 2, 4, 2, 3],8.59,2.31,5.32,
182,67,228,[3, 5, 5, 3, 3, 2, 7, 5, 2, 4, 2, 3],8.58,2.34,5.32,
176,70,219,[5, 1, 4, 0, 2, 5, 0, 4, 1, 4, 4, 2],8.54,2.28,5.32,
179,75,227,[5, 1, 4, 0, 2, 5, 0, 4, 1, 4, 4, 2],8.11,2.35,5.32,
173,72,231,[5, 1, 4, 0, 2, 5, 0, 4, 1, 4, 4, 2],8.51,2.35,5.32,
169,74,232,[6, 6, 2, 4, 2, 2, 7, 6, 4, 6, 3, 0],8.56,2.4,5.32,
166,71,241,[0, 1, 0, 1, 7, 1, 0, 7, 1, 1, 7, 2],8.86,2.43,5.31,
166,74,234,[0, 1, 0, 1, 7, 1, 0, 7, 1, 1, 7, 2],8.65,2.48,5.31,
165,74,232,[0, 1, 0, 1, 7, 1, 0, 7, 1, 1, 7, 2],8.69,2.45,5.31,
153,74,230,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],9.46,2.48,5.32,
149,74,241,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],9.82,2.56,5.32,
148,72,238,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],10.08,2.58,5.31,
149,68,257,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],10.4,2.66,5.31,
141,68,253,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],11.14,2.73,5.31,
140,71,252,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],11.16,2.74,5.31,
140,69,246,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],11.43,2.78,5.31,
143,69,255,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],11.29,2.77,5.3,
156,69,259,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],10.44,2.73,5.3,
157,69,250,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],10.38,2.76,5.3,
158,65,253,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],10.59,2.7,5.3,
159,63,252,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],10.66,2.74,5.29,
159,64,253,[1, 4, 1, 0, 7, 7, 7, 0, 3, 0, 1, 0],10.62,2.74,5.29,
158,61,257,[1, 4, 5, 4, 1, 5, 7, 5, 6, 2, 5, 5],10.88,2.76,5.29,
159,65,251,[1, 3, 2, 4, 5, 3, 2, 2, 3, 3, 0, 3],10.57,2.79,5.29,
163,66,256,[1, 3, 2, 4, 5, 3, 2, 2, 3, 3, 0, 3],10.24,2.8,5.28,
170,64,252,[5, 1, 4, 7, 7, 0, 4, 4, 0, 2, 3, 1],9.94,2.76,5.28,
173,67,248,[5, 1, 4, 7, 7, 0, 4, 4, 0, 2, 3, 1],9.58,2.76,5.28,
179,69,244,[1, 6, 6, 4, 3, 7, 6, 0, 0, 4, 2, 3],9.18,2.64,5.28,
184,70,244,[1, 6, 6, 4, 3, 7, 6, 0, 0, 4, 2, 3],8.87,2.58,5.28,
186,72,241,[1, 6, 6, 4, 3, 7, 6, 0, 0, 4, 2, 3],8.58,2.59,5.28,
191,75,232,[1, 6, 6, 4, 3, 7, 6, 0, 0, 4, 2, 3],8.23,2.52,5.28,
180,76,231,[1, 6, 6, 4, 3, 7, 6, 0, 0, 4, 2, 3],8.66,2.53,5.28,
174,73,242,[1, 6, 6, 4, 3, 7, 6, 0, 0, 4, 2, 3],9.07,2.54,5.28,
170,70,243,[5, 6, 0, 2, 2, 0, 7, 1, 1, 6, 2, 4],9.48,2.57,5.28,
166,70,244,[5, 6, 0, 2, 2, 0, 7, 1, 1, 6, 2, 4],9.75,2.53,5.28,
156,74,242,[5, 6, 0, 2, 2, 0, 7, 1, 1, 6, 2, 4],10.14,2.57,5.28,
155,71,239,[5, 6, 0, 2, 2, 0, 7, 1, 1, 6, 2, 4],10.45,2.6,5.27,
161,71,246,[5, 6, 0, 2, 2, 0, 7, 1, 1, 6, 2, 4],10.06,2.57,5.27,
162,67,250,[5, 6, 0, 2, 2, 0, 7, 1, 1, 6, 2, 4],10.3,2.6,5.27,
158,65,249,[7, 7, 7, 0, 0, 7, 1, 7, 6, 3, 3, 6],10.73,2.68,5.27,
164,68,253,[0, 4, 5, 7, 4, 2, 0, 6, 4, 6, 7, 5],10.23,2.7,5.27,
164,68,243,[0, 4, 5, 7, 4, 2, 0, 6, 4, 6, 7, 5],10.22,2.72,5.27,
169,71,245,[0, 4, 5, 7, 4, 2, 0, 6, 4, 6, 7, 5],9.75,2.54,5.27,
173,70,246,[4, 7, 2, 3, 2, 3, 7, 3, 3, 0, 4, 2],9.63,2.57,5.27,
165,71,242,[4, 7, 2, 3, 2, 3, 7, 3, 3, 0, 4, 2],10.07,2.65,5.27,
167,72,243,[4, 7, 2, 3, 2, 3, 7, 3, 3, 0, 4, 2],9.87,2.64,5.26,
174,70,248,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],9.64,2.59,5.26,
172,71,240,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],9.69,2.54,5.26,
172,71,239,[4, 7, 2, 3, 2, 3, 7, 3, 3, 0, 4, 2],9.68,2.54,5.26,
170,73,236,[4, 7, 2, 3, 2, 3, 7, 3, 3, 0, 4, 2],9.6,2.55,5.26,
176,72,237,[4, 7, 2, 3, 2, 3, 7, 3, 3, 0, 4, 2],9.38,2.53,5.26,
172,69,243,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],9.75,2.6,5.26,
173,64,244,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],10.04,2.63,5.26,
171,66,248,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],10.06,2.63,5.25,
171,65,246,[1, 4, 2, 4, 4, 3, 4, 6, 2, 7, 7, 7],10.16,2.67,5.25,
177,63,244,[1, 4, 2, 4, 4, 3, 4, 6, 2, 7, 7, 7],9.92,2.67,5.25,
182,63,244,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],9.68,2.63,5.25,
184,65,243,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],9.4,2.55,5.25,
183,69,238,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],9.18,2.54,5.24,
184,69,241,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],9.09,2.57,5.24,
185,68,242,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],9.07,2.6,5.24,
179,68,241,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],9.38,2.63,5.23,
178,67,249,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],9.51,2.54,5.24,
177,66,252,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],9.65,2.47,5.24,
180,61,246,[5, 3, 5, 0, 1, 3, 3, 1, 2, 3, 5, 4],9.74,2.46,5.24,
182,62,240,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],9.49,2.49,5.24,
188,63,237,[4, 7, 2, 3, 2, 3, 7, 3, 3, 0, 4, 2],9.04,2.49,5.23,
186,60,236,[5, 4, 1, 4, 6, 5, 4, 2, 5, 5, 4, 5],9.23,2.54,5.23,
187,59,238,[5, 4, 1, 4, 6, 5, 4, 2, 5, 5, 4, 5],9.17,2.57,5.23,
184,59,247,[5, 4, 1, 4, 6, 5, 4, 2, 5, 5, 4, 5],9.22,2.58,5.23,
192,56,237,[4, 7, 2, 3, 2, 3, 7, 3, 3, 0, 4, 2],8.95,2.6,5.23,
192,60,246,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.7,2.51,5.23,
192,61,244,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.6,2.51,5.23,
193,64,238,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.35,2.54,5.22,
197,63,248,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.2,2.41,5.23,
191,62,242,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.48,2.4,5.23,
190,66,236,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.26,2.38,5.23,
184,63,233,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.67,2.35,5.23,
183,67,237,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.46,2.38,5.23,
180,70,235,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.39,2.43,5.23,
186,64,248,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.47,2.47,5.22,
181,62,247,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.81,2.5,5.22,
178,64,242,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.87,2.54,5.22,
174,64,244,[0, 3, 2, 4, 3, 6, 2, 7, 1, 2, 7, 3],9.08,2.52,5.22,
170,67,248,[0, 3, 2, 4, 3, 6, 2, 7, 1, 2, 7, 3],9.16,2.54,5.22,
167,71,240,[0, 3, 2, 4, 3, 6, 2, 7, 1, 2, 7, 3],9.06,2.55,5.22,
171,69,247,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],8.98,2.58,5.22,
172,66,251,[6, 5, 7, 6, 6, 7, 7, 6, 4, 2, 4, 7],9.13,2.59,5.22,
175,69,246,[6, 5, 7, 6, 6, 7, 7, 6, 4, 2, 4, 7],8.86,2.58,5.21,
163,68,242,[6, 5, 7, 6, 6, 7, 7, 6, 4, 2, 4, 7],9.59,2.64,5.21,
160,67,247,[5, 4, 7, 7, 6, 5, 5, 0, 0, 1, 1, 3],9.91,2.68,5.21,
153,64,248,[5, 4, 7, 7, 6, 5, 5, 0, 0, 1, 1, 3],10.58,2.75,5.21,
154,63,255,[5, 4, 7, 7, 6, 5, 5, 0, 0, 1, 1, 3],10.62,2.77,5.2,
158,67,251,[1, 3, 4, 7, 1, 2, 7, 0, 2, 7, 1, 4],10.16,2.76,5.2,
158,72,242,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],9.88,2.78,5.2,
161,74,240,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],9.66,2.81,5.2,
157,74,237,[1, 2, 2, 4, 1, 6, 6, 5, 2, 4, 3, 6],9.97,2.85,5.19,
