Day number, Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
306,2504,544,1240,[1, 0, 0],89.57,37.34,6.55,
307,2479,530,1227,[1, 0, 0],90.83,37.85,6.55,
308,2475,538,1219,[1, 2, 2],91.26,38.07,6.55,
309,2488,545,1202,[1, 2, 2],91.06,38.02,6.55,
310,2489,542,1175,[2, 2, 2],91.34,38.12,6.55,
311,2485,557,1196,[1, 2, 2],91.74,38.33,6.54,
312,2512,549,1192,[2, 2, 2],91.08,38.08,6.54,
313,2503,545,1202,[2, 3, 5],91.72,38.3,6.54,
314,2524,540,1192,[2, 3, 7],91.26,38.12,6.54,
315,2526,547,1177,[6, 4, 2],91.45,38.24,6.54,
316,2514,546,1204,[6, 4, 2],92.18,38.55,6.54,
317,2493,553,1181,[2, 0, 2],93.23,38.99,6.54,
318,2489,556,1198,[6, 4, 2],93.67,39.12,6.55,
319,2486,545,1195,[6, 4, 2],94.13,39.29,6.55,
320,2485,541,1210,[5, 2, 6],94.5,39.43,6.55,
321,2500,531,1227,[5, 2, 6],94.28,39.33,6.55,
322,2514,528,1233,[5, 2, 6],94.06,39.25,6.55,
323,2522,506,1225,[2, 6, 2],94.13,39.26,6.54,
324,2540,521,1239,[5, 2, 6],93.69,39.14,6.54,
325,2559,504,1225,[1, 6, 2],93.33,38.98,6.54,
326,2545,504,1219,[5, 5, 1],94.12,39.32,6.54,
327,2562,495,1234,[2, 7, 4],93.81,39.21,6.54,
328,2558,486,1226,[2, 1, 2],94.26,39.38,6.54,
329,2548,480,1244,[2, 1, 2],94.93,39.63,6.54,
330,2558,499,1217,[1, 2, 1],94.76,39.61,6.54,
331,2567,505,1217,[1, 2, 1],94.67,39.63,6.54,
332,2523,496,1221,[5, 5, 6],96.64,40.39,6.54,
333,2516,507,1222,[7, 2, 3],97.15,40.64,6.54,
334,2495,491,1254,[1, 4, 4],98.33,41.1,6.54,
335,2462,492,1239,[1, 4, 4],99.96,41.73,6.55,
336,2460,498,1230,[1, 4, 4],100.34,41.9,6.55,
337,2478,501,1231,[3, 2, 5],99.92,41.75,6.55,
338,2502,501,1235,[3, 2, 5],99.26,41.47,6.55,
339,2517,499,1216,[7, 3, 7],98.96,41.33,6.55,
340,2536,507,1226,[7, 3, 7],98.48,41.18,6.54,
341,2546,501,1221,[3, 6, 5],98.39,41.13,6.55,
342,2535,488,1240,[3, 6, 5],99.15,41.46,6.54,
343,2538,486,1240,[7, 2, 6],99.32,41.57,6.54,
344,2544,493,1228,[3, 0, 1],99.34,41.61,6.54,
345,2559,495,1218,[7, 2, 6],99.02,41.5,6.54,
346,2548,495,1223,[5, 5, 5],99.72,41.8,6.54,
347,2555,501,1226,[2, 2, 7],99.7,41.8,6.54,
348,2569,495,1236,[5, 5, 5],99.45,41.71,6.54,
349,2565,490,1231,[5, 5, 5],99.9,41.9,6.54,
350,2553,495,1211,[5, 5, 5],100.62,42.23,6.54,
351,2568,506,1201,[1, 2, 3],100.25,42.11,6.54,
352,2554,493,1206,[1, 2, 3],101.13,42.48,6.54,
353,2535,498,1205,[1, 2, 3],102.15,42.91,6.54,
354,2543,504,1228,[6, 4, 4],102.09,42.83,6.54,
355,2552,491,1230,[4, 6, 0],102.06,42.84,6.54,
356,2546,491,1196,[7, 3, 0],102.57,43.05,6.54,
357,2531,460,1209,[7, 3, 0],103.57,43.38,6.54,
358,2507,455,1235,[7, 3, 0],104.87,43.91,6.54,
359,2491,466,1247,[7, 3, 0],105.81,44.3,6.55,
360,2471,471,1228,[2, 5, 2],106.96,44.8,6.54,
361,2526,483,1234,[5, 7, 5],104.88,43.99,6.54,
362,2567,478,1190,[5, 7, 5],103.49,43.42,6.54,
363,2597,485,1175,[5, 7, 5],102.53,43.02,6.55,
364,2620,489,1206,[2, 2, 5],101.86,42.77,6.55,
365,2623,473,1188,[5, 7, 5],102.04,42.86,6.55,
366,2600,484,1193,[5, 7, 5],103.15,43.34,6.55,
367,2572,476,1223,[5, 7, 5],104.57,43.94,6.55,
368,2605,464,1241,[5, 7, 5],103.55,43.56,6.55,
369,2599,471,1237,[5, 1, 5],104.01,43.81,6.55,
370,2626,468,1220,[7, 6, 5],103.2,43.51,6.55,
371,2641,471,1198,[7, 6, 5],102.84,43.41,6.55,
372,2657,476,1208,[7, 6, 5],102.43,43.31,6.54,
373,2645,480,1187,[7, 6, 5],103.11,43.64,6.54,
374,2636,480,1181,[7, 6, 5],103.7,43.92,6.54,
375,2641,478,1190,[2, 7, 5],103.75,43.93,6.54,
376,2628,464,1221,[6, 6, 4],104.55,44.25,6.55,
377,2623,474,1188,[4, 4, 4],104.95,44.45,6.55,
378,2611,477,1207,[6, 2, 5],105.67,44.8,6.54,
379,2586,448,1216,[2, 3, 5],107.06,45.37,6.54,
380,2594,452,1228,[2, 0, 2],106.97,45.39,6.54,
381,2579,445,1219,[2, 3, 5],107.88,45.69,6.55,
382,2576,444,1225,[2, 3, 5],108.27,45.88,6.55,
383,2581,456,1221,[2, 3, 5],108.28,45.93,6.55,
384,2568,454,1203,[1, 4, 1],109.1,46.31,6.54,
385,2571,462,1219,[5, 5, 0],109.21,46.4,6.54,
386,2555,468,1201,[5, 5, 0],110.14,46.74,6.54,
387,2537,459,1218,[5, 5, 0],111.23,47.13,6.55,
388,2520,470,1228,[5, 5, 0],112.23,47.53,6.55,
389,2523,474,1242,[5, 5, 0],112.37,47.59,6.55,
390,2513,479,1236,[0, 0, 3],113.08,47.91,6.55,
391,2505,493,1233,[2, 6, 2],113.69,48.15,6.55,
392,2509,497,1204,[7, 2, 6],113.78,48.21,6.56,
393,2517,489,1227,[2, 6, 2],113.74,48.1,6.56,
394,2504,484,1220,[2, 6, 2],114.65,48.49,6.56,
395,2510,497,1225,[5, 2, 7],114.62,48.47,6.56,
396,2524,497,1225,[5, 2, 7],114.28,48.32,6.56,
397,2524,503,1208,[0, 2, 6],114.54,48.44,6.56,
398,2506,506,1220,[2, 7, 5],115.64,48.88,6.57,
399,2503,499,1244,[1, 5, 6],116.1,49.0,6.57,
400,2488,502,1227,[3, 1, 6],117.1,49.36,6.57,
401,2481,514,1249,[1, 2, 3],117.69,49.64,6.57,
402,2498,506,1232,[1, 5, 6],117.23,49.46,6.57,
403,2538,509,1231,[1, 5, 6],115.65,48.85,6.57,
404,2537,504,1206,[1, 2, 3],116.0,48.99,6.57,
