Day number, Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
106,13950,1895,4672,[6, 2, 2, 1, 6, 0, 1, 0, 6, 0, 2, 1],6.68,1.56,5.37,
107,13985,1904,4645,[6, 2, 2, 1, 6, 0, 1, 0, 6, 0, 2, 1],6.65,1.57,5.37,
108,13996,1908,4657,[6, 2, 2, 1, 6, 0, 1, 0, 6, 0, 2, 1],6.63,1.58,5.37,
109,14041,1922,4641,[7, 0, 1, 6, 7, 2, 0, 3, 6, 6, 2, 0],6.59,1.57,5.37,
110,13993,1898,4600,[7, 0, 1, 6, 7, 2, 0, 3, 6, 6, 2, 0],6.62,1.57,5.37,
111,13978,1898,4675,[7, 0, 1, 6, 7, 2, 0, 3, 6, 6, 2, 0],6.62,1.56,5.37,
112,13912,1907,4613,[7, 0, 1, 6, 7, 2, 0, 3, 6, 6, 2, 0],6.64,1.57,5.37,
113,13876,1906,4679,[7, 0, 1, 6, 7, 2, 0, 3, 6, 6, 2, 0],6.66,1.56,5.37,
114,13839,1914,4643,[7, 0, 1, 6, 7, 2, 0, 3, 6, 6, 2, 0],6.67,1.56,5.37,
115,13928,1908,4620,[7, 6, 1, 3, 0, 4, 6, 4, 5, 4, 0, 5],6.62,1.57,5.37,
116,13940,1901,4660,[7, 6, 1, 3, 0, 4, 6, 4, 5, 4, 0, 5],6.61,1.57,5.37,
117,13945,1910,4651,[7, 6, 1, 3, 0, 4, 6, 4, 5, 4, 0, 5],6.6,1.57,5.37,
118,13899,1882,4684,[2, 3, 3, 4, 3, 0, 7, 3, 0, 3, 4, 3],6.64,1.57,5.37,
119,13920,1890,4660,[5, 7, 6, 2, 5, 0, 1, 0, 5, 4, 1, 1],6.62,1.58,5.38,
120,13886,1902,4671,[7, 0, 6, 6, 6, 3, 5, 4, 6, 5, 6, 3],6.62,1.58,5.37,
121,13900,1878,4687,[5, 7, 6, 2, 5, 0, 1, 0, 5, 4, 1, 1],6.62,1.58,5.38,
122,13839,1899,4636,[5, 7, 6, 2, 5, 0, 1, 0, 5, 4, 1, 1],6.63,1.57,5.38,
123,13874,1895,4671,[5, 7, 6, 2, 5, 0, 1, 0, 5, 4, 1, 1],6.62,1.57,5.38,
124,13851,1920,4638,[2, 5, 5, 6, 0, 3, 7, 1, 4, 7, 3, 4],6.61,1.58,5.38,
125,13838,1928,4619,[4, 0, 7, 2, 2, 4, 4, 5, 5, 6, 4, 4],6.61,1.59,5.38,
126,13883,1916,4641,[4, 0, 7, 2, 2, 4, 4, 5, 5, 6, 4, 4],6.6,1.59,5.38,
127,13829,1900,4645,[2, 4, 2, 3, 4, 4, 4, 2, 1, 2, 4, 2],6.64,1.58,5.38,
128,13820,1873,4709,[5, 7, 7, 2, 7, 6, 7, 0, 1, 4, 1, 1],6.66,1.58,5.38,
129,13861,1873,4701,[5, 7, 7, 2, 7, 6, 7, 0, 1, 4, 1, 1],6.63,1.59,5.38,
130,13893,1875,4650,[5, 6, 3, 6, 5, 0, 0, 5, 7, 4, 1, 3],6.61,1.6,5.38,
131,13901,1880,4656,[5, 6, 3, 6, 5, 0, 0, 5, 7, 4, 1, 3],6.6,1.6,5.38,
132,13969,1895,4677,[6, 1, 4, 2, 0, 1, 6, 5, 4, 0, 7, 3],6.55,1.6,5.38,
